CUST_NO,PRODUCT,DEALERSHIP,PAYMENT_DESC,PROMO_ID,DATE_ID,TRANSACTION_DATE,TRANSACTION_ID,EMPLOYEE_ID,TIME_KEY,SELLING_PRICE,DELIVERY_CHARGES,QUANTITY,DISCOUNT,HOLDBACK,REBATE
4195,86503,18,Other,200,2452400,01/12/2005 00:00:00,1046307,86425,151043,680.34,7.05,1,7.272592,17.63,10.58
6695,2004,22,Loan,200,2452400,01/12/2005 00:00:00,1047372,86477,162724,54771.93,540.00,1,13.344736,1350.00,810.00
4195,86532,18,Cash,200,2452400,01/12/2005 00:00:00,1046307,86413,162031,205.72,2.25,1,1.213157,5.63,3.38
6695,86527,22,Bank Draft,200,2452400,01/12/2005 00:00:00,1047372,86477,171046,873.88,17.40,1,12.129190,21.75,13.05
4079,2004,9,Loan,200,2452401,01/12/2005 00:00:00,1047497,86439,164621,54771.93,540.00,1,13.344736,1350.00,810.00
4079,86538,9,Bank Draft,125,2452401,01/12/2005 00:00:00,1047497,86411,174157,359.02,7.00,1,14.531660,8.75,5.25
4079,86517,9,Loan,200,2452401,01/12/2005 00:00:00,1047497,86411,181145,2655.00,26.70,1,10.917274,66.75,40.05
6105,86538,21,Bank Draft,200,2452402,01/12/2005 00:00:00,1046961,86465,83021,359.02,7.00,1,14.531660,8.75,5.25
6105,86530,21,Bank Draft,105,2452402,01/12/2005 00:00:00,1046961,86475,164911,3118.89,62.00,1,12.105156,77.50,46.50
4949,86520,20,Bank Draft,200,2452403,01/12/2005 00:00:00,1047400,86469,150711,191.43,3.50,1,23.061251,4.38,2.63
4955,86533,22,Other,200,2452403,01/12/2005 00:00:00,1046620,86404,172847,4486.68,44.25,1,13.350497,110.63,66.38
4949,86503,20,Bank Draft,200,2452403,01/12/2005 00:00:00,1047400,86469,144414,680.34,7.05,1,7.272592,17.63,10.58
4949,86512,20,Lease,200,2452403,01/12/2005 00:00:00,1047400,86469,160855,4302.96,45.00,1,6.051711,112.50,67.50
4949,86503,20,Loan,200,2452403,01/12/2005 00:00:00,1047400,86469,113049,680.34,7.05,1,7.272592,17.63,10.58
4955,86535,22,Lease,200,2452403,01/12/2005 00:00:00,1046620,86483,111344,359.09,3.25,1,24.245629,8.13,4.88
4290,86538,9,Other,200,2452404,01/12/2005 00:00:00,1047008,86411,83847,359.02,7.00,1,14.531660,8.75,5.25
453,86518,5,Bank Draft,200,2452404,01/12/2005 00:00:00,1047912,86431,165531,2495.48,53.40,1,3.637959,66.75,40.05
6004,2002,26,Cash,200,2452404,01/12/2005 00:00:00,1046207,86493,140837,50257.71,510.00,1,9.691740,1275.00,765.00
453,2001,5,Cash,200,2452404,01/12/2005 00:00:00,1047912,86434,172530,83048.01,780.00,1,19.400568,1950.00,1170.00
4290,86542,9,Cash,200,2452404,01/12/2005 00:00:00,1047008,86411,180420,179.52,3.50,1,14.531173,4.38,2.63
4514,2003,7,Bank Draft,200,2452405,01/12/2005 00:00:00,1047041,86453,94135,85317.59,840.00,1,13.322262,2100.00,1260.00
4514,86509,7,Loan,200,2452405,01/12/2005 00:00:00,1047041,86453,121306,591.91,12.40,1,6.062903,15.50,9.30
3518,2004,26,Cash,200,2452405,01/12/2005 00:00:00,1047168,86449,103939,54771.93,540.00,1,13.344736,1350.00,810.00
5433,86508,15,Cash,200,2452405,01/12/2005 00:00:00,1047551,86455,124710,640.61,6.20,1,15.791354,15.50,9.30
6404,86535,6,Cash,200,2452405,01/12/2005 00:00:00,1046471,86424,80034,359.09,3.25,1,24.245629,8.13,4.88
5433,86538,15,Loan,200,2452405,01/12/2005 00:00:00,1047551,86476,184413,359.02,7.00,1,14.531660,8.75,5.25
4514,86533,7,Loan,200,2452405,01/12/2005 00:00:00,1047041,86453,185238,4486.68,44.25,1,13.350497,110.63,66.38
5433,86530,15,Cash,200,2452405,01/12/2005 00:00:00,1047551,86444,103513,3118.89,62.00,1,12.105156,77.50,46.50
4514,86513,7,Cash,200,2452405,01/12/2005 00:00:00,1047041,86427,141502,3294.38,34.50,1,6.061388,86.25,51.75
6404,86538,6,Bank Draft,200,2452405,01/12/2005 00:00:00,1046471,86424,74309,359.02,7.00,1,14.531660,8.75,5.25
6258,86525,16,Loan,200,2452406,01/12/2005 00:00:00,1047478,86489,165721,229.74,4.40,1,16.984402,5.50,3.30
6258,86528,16,Cash,125,2452406,01/12/2005 00:00:00,1047478,86489,72214,453.31,4.25,1,19.356162,10.63,6.38
6258,86524,16,Loan,200,2452406,01/12/2005 00:00:00,1047478,86457,163713,993.78,19.00,1,16.947489,23.75,14.25
6258,86534,16,Loan,200,2452406,01/12/2005 00:00:00,1047478,86489,113329,4178.98,44.25,1,4.852006,110.63,66.38
3177,86521,26,Bank Draft,200,2452407,01/12/2005 00:00:00,1047938,86493,141800,4650.50,42.50,1,23.051670,106.25,63.75
4743,86518,3,Bank Draft,200,2452407,01/12/2005 00:00:00,1046901,86416,94716,2495.48,53.40,1,3.637959,66.75,40.05
3177,86518,26,Loan,200,2452407,01/12/2005 00:00:00,1047938,86449,73859,2495.48,53.40,1,3.637959,66.75,40.05
5729,86522,6,Loan,200,2452407,01/12/2005 00:00:00,1046567,86403,162233,2494.05,26.70,1,3.640324,66.75,40.05
6721,86539,16,Loan,200,2452407,01/12/2005 00:00:00,1046313,86489,143945,1674.76,18.50,1,0.000000,46.25,27.75
6721,86517,16,Cash,200,2452407,01/12/2005 00:00:00,1046313,86457,101700,2655.00,26.70,1,10.917274,66.75,40.05
5729,86523,6,Other,200,2452407,01/12/2005 00:00:00,1046567,86424,120007,2168.09,46.90,1,2.425541,58.63,35.18
5729,86536,6,Lease,200,2452407,01/12/2005 00:00:00,1046567,86402,145444,1178.46,12.20,1,7.264328,30.50,18.30
3177,86520,26,Bank Draft,200,2452407,01/12/2005 00:00:00,1047938,86493,125245,191.43,3.50,1,23.061251,4.38,2.63
5675,2001,28,Bank Draft,200,2452407,01/12/2005 00:00:00,1046438,86454,185551,83048.01,780.00,1,19.400568,1950.00,1170.00
5729,86510,6,Bank Draft,200,2452407,01/12/2005 00:00:00,1046567,86402,180554,1125.11,22.40,1,12.127625,28.00,16.80
4743,86514,3,Other,200,2452407,01/12/2005 00:00:00,1046901,86416,125756,1024.78,11.20,1,1.212146,28.00,16.80
6721,86541,16,Other,200,2452407,01/12/2005 00:00:00,1046313,86489,123637,729.53,14.10,1,15.761641,17.63,10.58
6721,86526,16,Cash,200,2452407,01/12/2005 00:00:00,1046313,86489,183607,2849.79,26.00,1,23.000400,65.00,39.00
6721,86503,16,Other,200,2452407,01/12/2005 00:00:00,1046313,86489,141259,680.34,7.05,1,7.272592,17.63,10.58
6115,86533,28,Lease,200,2452408,01/12/2005 00:00:00,1047631,86446,152118,4486.68,44.25,1,13.350497,110.63,66.38
6115,86526,28,Other,200,2452408,01/12/2005 00:00:00,1047631,86495,104250,2849.79,26.00,1,23.000400,65.00,39.00
6068,2004,28,Loan,200,2452408,01/12/2005 00:00:00,1047314,86454,83947,54771.93,540.00,1,13.344736,1350.00,810.00
6143,86530,6,Loan,200,2452409,01/12/2005 00:00:00,1046735,86402,151103,3118.89,62.00,1,12.105156,77.50,46.50
5302,86514,23,Loan,200,2452409,01/12/2005 00:00:00,1046463,86470,151736,1024.78,11.20,1,1.212146,28.00,16.80
3961,86521,4,Loan,200,2452409,01/12/2005 00:00:00,1046374,86412,74426,4650.50,42.50,1,23.051670,106.25,63.75
3997,86516,22,Lease,200,2452409,01/12/2005 00:00:00,1047760,86471,143751,3951.87,84.60,1,3.639684,105.75,63.45
6143,86504,6,Bank Draft,200,2452409,01/12/2005 00:00:00,1046735,86403,172404,596.28,12.90,1,2.425813,16.13,9.68
3961,86508,4,Bank Draft,200,2452409,01/12/2005 00:00:00,1046374,86412,113019,640.61,6.20,1,15.791354,15.50,9.30
6143,86510,6,Other,200,2452409,01/12/2005 00:00:00,1046735,86403,172603,1125.11,22.40,1,12.127625,28.00,16.80
6143,86515,6,Cash,200,2452409,01/12/2005 00:00:00,1046735,86402,71057,2462.19,22.50,1,23.049645,56.25,33.75
5302,86515,23,Other,200,2452409,01/12/2005 00:00:00,1046463,86421,154826,2462.19,22.50,1,23.049645,56.25,33.75
3961,86509,4,Lease,200,2452409,01/12/2005 00:00:00,1046374,86463,91534,635.31,12.40,1,14.550966,15.50,9.30
3997,86524,22,Other,200,2452409,01/12/2005 00:00:00,1047760,86430,155958,993.78,19.00,1,16.947489,23.75,14.25
4065,86540,26,Lease,200,2452409,01/12/2005 00:00:00,1047254,86493,100842,1171.29,22.40,1,16.953437,28.00,16.80
5302,86531,23,Cash,200,2452409,01/12/2005 00:00:00,1046463,86490,72946,350.75,3.45,1,13.306272,8.63,5.17
6143,86540,6,Other,200,2452409,01/12/2005 00:00:00,1046735,86432,135448,1171.29,22.40,1,16.953437,28.00,16.80
4065,86513,26,Lease,200,2452409,01/12/2005 00:00:00,1047254,86493,162958,3294.38,34.50,1,6.061388,86.25,51.75
6803,86536,2,Loan,200,2452410,01/12/2005 00:00:00,1047923,86426,152548,1178.46,12.20,1,7.264328,30.50,18.30
5391,86503,25,Loan,200,2452410,01/12/2005 00:00:00,1047485,86486,123029,680.34,7.05,1,7.272592,17.63,10.58
5391,86534,25,Bank Draft,200,2452410,01/12/2005 00:00:00,1047485,86486,72826,4178.98,44.25,1,4.852006,110.63,66.38
5391,86501,25,Bank Draft,200,2452410,01/12/2005 00:00:00,1047485,86452,174614,741.38,6.90,1,20.619433,17.25,10.35
6803,86513,2,Cash,200,2452410,01/12/2005 00:00:00,1047923,86478,171754,3294.38,34.50,1,6.061388,86.25,51.75
5391,86524,25,Cash,200,2452410,01/12/2005 00:00:00,1047485,86408,141048,993.78,19.00,1,16.947489,23.75,14.25
5603,86509,6,Loan,200,2452411,01/12/2005 00:00:00,1046546,86432,143022,585.71,6.20,1,4.850322,15.50,9.30
6695,86537,22,Loan,200,2452411,01/12/2005 00:00:00,1046324,86471,172842,2034.68,45.00,1,0.000000,56.25,33.75
6661,86538,13,Bank Draft,200,2452411,01/12/2005 00:00:00,1047822,86438,160527,359.02,7.00,1,14.531660,8.75,5.25
3981,86541,12,Loan,200,2452411,01/12/2005 00:00:00,1046527,86435,75619,729.53,7.05,1,15.761641,17.63,10.58
6661,86522,13,Bank Draft,200,2452411,01/12/2005 00:00:00,1047822,86438,95541,2467.35,26.70,1,2.426882,66.75,40.05
6661,86507,13,Loan,125,2452411,01/12/2005 00:00:00,1047822,86438,142756,411.32,4.50,1,1.213527,11.25,6.75
5603,86533,6,Lease,200,2452411,01/12/2005 00:00:00,1046546,86402,143119,4486.68,44.25,1,13.350497,110.63,66.38
6695,86526,22,Bank Draft,200,2452411,01/12/2005 00:00:00,1046324,86404,161334,2849.79,26.00,1,23.000400,65.00,39.00
3981,86513,12,Loan,200,2452411,01/12/2005 00:00:00,1046527,86435,73011,3294.38,34.50,1,6.061388,86.25,51.75
5603,2004,6,Loan,200,2452411,01/12/2005 00:00:00,1046546,86432,70523,54771.93,540.00,1,13.344736,1350.00,810.00
6695,2003,22,Lease,200,2452411,01/12/2005 00:00:00,1046324,86483,105107,85317.59,840.00,1,13.322262,2100.00,1260.00
3167,86541,10,Bank Draft,200,2452412,01/12/2005 00:00:00,1047783,86448,161230,729.53,14.10,1,15.761641,17.63,10.58
4568,86526,2,Loan,200,2452412,01/12/2005 00:00:00,1047747,86474,133248,2849.79,26.00,1,23.000400,65.00,39.00
4971,2001,17,Cash,200,2452412,01/12/2005 00:00:00,1046728,86467,85458,83048.01,780.00,1,19.400568,1950.00,1170.00
4971,2003,17,Bank Draft,200,2452412,01/12/2005 00:00:00,1046728,86460,131034,85317.59,840.00,1,13.322262,2100.00,1260.00
4486,86505,6,Other,200,2452412,01/12/2005 00:00:00,1046337,86402,174443,231.58,6.70,3,15.721135,16.75,10.05
4486,86502,6,Bank Draft,200,2452412,01/12/2005 00:00:00,1046337,86402,161714,614.23,12.10,1,13.329082,15.13,9.08
4568,86517,2,Loan,200,2452412,01/12/2005 00:00:00,1047747,86478,84800,2655.00,26.70,1,10.917274,66.75,40.05
4568,86538,2,Loan,200,2452412,01/12/2005 00:00:00,1047747,86423,73135,359.02,7.00,1,14.531660,8.75,5.25
3167,86513,10,Cash,200,2452412,01/12/2005 00:00:00,1047783,86461,91726,3294.38,34.50,1,6.061388,86.25,51.75
3167,86525,10,Bank Draft,200,2452412,01/12/2005 00:00:00,1047783,86472,133306,229.74,4.40,1,16.984402,5.50,3.30
4486,86531,6,Loan,200,2452412,01/12/2005 00:00:00,1046337,86432,114912,350.75,3.45,1,13.306272,8.63,5.17
4568,2004,2,Cash,200,2452412,01/12/2005 00:00:00,1047747,86474,115024,54771.93,540.00,1,13.344736,1350.00,810.00
2323,86501,18,Other,200,2452413,01/12/2005 00:00:00,1047634,86413,151531,741.38,6.90,1,20.619433,17.25,10.35
6416,2000,8,Lease,200,2452413,01/12/2005 00:00:00,1046665,86428,85958,93380.00,1840.00,1,13.333333,2300.00,1380.00
3645,86519,15,Bank Draft,200,2452413,01/12/2005 00:00:00,1046341,86455,114008,2445.28,26.70,1,1.210894,66.75,40.05
6416,86503,8,Other,200,2452413,01/12/2005 00:00:00,1046665,86491,94343,680.34,7.05,1,7.272592,17.63,10.58
3645,86540,15,Bank Draft,200,2452413,01/12/2005 00:00:00,1046341,86476,74119,1171.29,22.40,1,16.953437,28.00,16.80
2323,86509,18,Bank Draft,200,2452413,01/12/2005 00:00:00,1047634,86462,70427,567.11,12.40,1,1.212581,15.50,9.30
5838,86521,24,Loan,125,2452414,01/12/2005 00:00:00,1047779,86443,82256,4650.50,42.50,1,23.051670,106.25,63.75
5838,86523,24,Cash,200,2452414,01/12/2005 00:00:00,1047779,86443,93534,2590.19,23.45,1,24.255410,58.63,35.18
5838,86532,24,Cash,200,2452414,01/12/2005 00:00:00,1047779,86443,175732,205.72,2.25,1,1.213157,5.63,3.38
3768,86504,15,Loan,200,2452415,01/12/2005 00:00:00,1047053,86429,114103,596.28,12.90,1,2.425813,16.13,9.68
3768,86522,15,Other,125,2452415,01/12/2005 00:00:00,1047053,86455,170651,2600.85,26.70,1,8.494088,66.75,40.05
3045,86541,12,Loan,200,2452416,01/12/2005 00:00:00,1046871,86435,122943,729.53,7.05,1,15.761641,17.63,10.58
4385,86528,18,Bank Draft,200,2452416,01/12/2005 00:00:00,1047695,86462,143547,453.31,4.25,1,19.356162,10.63,6.38
2439,2002,27,Loan,200,2452416,01/12/2005 00:00:00,1047363,86417,165753,50257.71,510.00,1,9.691740,1275.00,765.00
6122,2001,24,Cash,200,2452416,01/12/2005 00:00:00,1047116,86482,180058,83048.01,780.00,1,19.400568,1950.00,1170.00
5128,86523,22,Loan,200,2452416,01/12/2005 00:00:00,1047784,86483,71140,2144.64,23.45,1,1.212771,58.63,35.18
5128,86537,22,Lease,200,2452416,01/12/2005 00:00:00,1047784,86477,114406,2034.68,45.00,1,0.000000,56.25,33.75
4385,86538,18,Bank Draft,200,2452416,01/12/2005 00:00:00,1047695,86413,165602,359.02,7.00,1,14.531660,8.75,5.25
3045,86529,12,Other,200,2452416,01/12/2005 00:00:00,1046871,86435,80006,1350.98,28.00,1,7.272881,35.00,21.00
6122,86517,24,Bank Draft,200,2452416,01/12/2005 00:00:00,1047116,86443,141349,2655.00,26.70,1,10.917274,66.75,40.05
6122,86524,24,Loan,200,2452416,01/12/2005 00:00:00,1047116,86482,165329,993.78,19.00,1,16.947489,23.75,14.25
5128,86534,22,Cash,200,2452416,01/12/2005 00:00:00,1047784,86450,103349,4178.98,44.25,1,4.852006,110.63,66.38
6635,86535,25,Bank Draft,200,2452416,01/12/2005 00:00:00,1047477,86486,131623,359.09,3.25,1,24.245629,8.13,4.88
6635,86533,25,Bank Draft,200,2452416,01/12/2005 00:00:00,1047477,86486,81421,4486.68,44.25,1,13.350497,110.63,66.38
6122,86539,24,Bank Draft,200,2452416,01/12/2005 00:00:00,1047116,86443,110531,1674.76,18.50,1,0.000000,46.25,27.75
6635,2004,25,Lease,200,2452416,01/12/2005 00:00:00,1047477,86486,172516,54771.93,540.00,1,13.344736,1350.00,810.00
3045,86515,12,Bank Draft,200,2452416,01/12/2005 00:00:00,1046871,86435,123308,2462.19,22.50,1,23.049645,56.25,33.75
6642,86522,28,Cash,200,2452417,01/12/2005 00:00:00,1046291,86422,133042,2627.55,26.70,1,9.707530,66.75,40.05
6642,86514,28,Cash,200,2452417,01/12/2005 00:00:00,1046291,86422,165152,1024.78,11.20,1,1.212146,28.00,16.80
6642,86533,28,Cash,200,2452417,01/12/2005 00:00:00,1046291,86454,112747,4486.68,44.25,1,13.350497,110.63,66.38
6728,86524,29,Loan,200,2452418,01/12/2005 00:00:00,1046252,86436,185724,993.78,19.00,1,16.947489,23.75,14.25
6728,86505,29,Other,200,2452418,01/12/2005 00:00:00,1046252,86436,161548,694.73,6.70,1,15.721135,16.75,10.05
6728,86517,29,Lease,200,2452418,01/12/2005 00:00:00,1046252,86436,173727,2655.00,26.70,1,10.917274,66.75,40.05
6728,86511,29,Other,200,2452418,01/12/2005 00:00:00,1046252,86496,153913,4603.22,44.50,1,15.768463,111.25,66.75
6098,86517,17,Loan,200,2452419,01/12/2005 00:00:00,1046768,86492,75036,2655.00,26.70,1,10.917274,66.75,40.05
6302,86540,13,Cash,200,2452419,01/12/2005 00:00:00,1047380,86438,182159,1171.29,22.40,1,16.953437,28.00,16.80
6098,86502,17,Loan,125,2452419,01/12/2005 00:00:00,1046768,86487,131651,565.83,12.10,1,3.635204,15.13,9.08
6302,86506,13,Lease,200,2452419,01/12/2005 00:00:00,1047380,86484,142154,536.44,11.00,1,8.481262,13.75,8.25
6098,86523,17,Loan,200,2452419,01/12/2005 00:00:00,1046768,86467,83923,2214.99,46.90,1,4.851082,58.63,35.18
6629,86525,19,Cash,200,2452420,01/12/2005 00:00:00,1047618,86437,74006,229.74,4.40,1,16.984402,5.50,3.30
6629,86539,19,Loan,200,2452420,01/12/2005 00:00:00,1047618,86485,184203,1674.76,18.50,1,0.000000,46.25,27.75
6629,86511,19,Other,200,2452420,01/12/2005 00:00:00,1047618,86468,113635,4603.22,44.50,1,15.768463,111.25,66.75
6629,86528,19,Loan,200,2452420,01/12/2005 00:00:00,1047618,86437,130115,453.31,4.25,1,19.356162,10.63,6.38
4845,86532,26,Bank Draft,200,2452420,01/12/2005 00:00:00,1047424,86449,80720,205.72,2.25,1,1.213157,5.63,3.38
4845,86514,26,Loan,200,2452420,01/12/2005 00:00:00,1047424,86449,90936,1024.78,11.20,1,1.212146,28.00,16.80
6629,86531,19,Other,200,2452420,01/12/2005 00:00:00,1047618,86437,133216,350.75,3.45,1,13.306272,8.63,5.17
6629,86539,19,Bank Draft,200,2452420,01/12/2005 00:00:00,1047618,86485,90841,1674.76,18.50,1,0.000000,46.25,27.75
6629,86541,19,Bank Draft,200,2452420,01/12/2005 00:00:00,1047618,86468,144409,729.53,14.10,1,15.761641,17.63,10.58
6370,86525,23,Loan,200,2452420,01/12/2005 00:00:00,1046963,86470,144002,229.74,4.40,1,16.984402,5.50,3.30
6370,86518,23,Loan,200,2452420,01/12/2005 00:00:00,1046963,86490,102429,2495.48,53.40,1,3.637959,66.75,40.05
6370,86503,23,Cash,200,2452420,01/12/2005 00:00:00,1046963,86458,153134,680.34,7.05,1,7.272592,17.63,10.58
6279,86525,24,Loan,200,2452421,01/12/2005 00:00:00,1047548,86482,174638,229.74,4.40,1,16.984402,5.50,3.30
6559,86539,4,Loan,200,2452421,01/12/2005 00:00:00,1047020,86409,153004,1674.76,18.50,1,0.000000,46.25,27.75
6179,86501,28,Other,200,2452421,01/12/2005 00:00:00,1046927,86446,73401,741.38,6.90,1,20.619433,17.25,10.35
6279,86534,24,Bank Draft,200,2452421,01/12/2005 00:00:00,1047548,86443,125719,4178.98,44.25,1,4.852006,110.63,66.38
3576,86523,17,Lease,200,2452421,01/12/2005 00:00:00,1046836,86467,135500,2332.24,23.45,1,10.914935,58.63,35.18
6559,86522,4,Bank Draft,200,2452421,01/12/2005 00:00:00,1047020,86466,71509,2921.25,53.40,1,23.055383,66.75,40.05
6559,86505,4,Cash,200,2452421,01/12/2005 00:00:00,1047020,86463,161644,694.73,6.70,1,15.721135,16.75,10.05
6179,86505,28,Lease,200,2452421,01/12/2005 00:00:00,1046927,86454,162534,694.73,6.70,1,15.721135,16.75,10.05
3576,86522,17,Bank Draft,200,2452421,01/12/2005 00:00:00,1046836,86492,180821,2734.35,26.70,1,14.561294,66.75,40.05
6559,86516,4,Bank Draft,200,2452421,01/12/2005 00:00:00,1047020,86463,92144,3951.87,84.60,1,3.639684,105.75,63.45
3576,86533,17,Cash,200,2452421,01/12/2005 00:00:00,1046836,86492,161703,4486.68,44.25,1,13.350497,110.63,66.38
3010,2001,21,Cash,200,2452422,01/12/2005 00:00:00,1047560,86447,145906,83048.01,780.00,1,19.400568,1950.00,1170.00
5624,86526,29,Lease,200,2452422,01/12/2005 00:00:00,1047073,86441,172732,2849.79,26.00,1,23.000400,65.00,39.00
5624,86528,29,Cash,200,2452422,01/12/2005 00:00:00,1047073,86441,131409,453.31,4.25,1,19.356162,10.63,6.38
6188,86511,10,Loan,200,2452423,01/12/2005 00:00:00,1047830,86407,135358,4603.22,44.50,1,15.768463,111.25,66.75
3926,86532,16,Cash,200,2452423,01/12/2005 00:00:00,1046545,86457,143944,205.72,2.25,1,1.213157,5.63,3.38
5656,2004,9,Loan,200,2452423,01/12/2005 00:00:00,1047412,86439,124648,54771.93,540.00,1,13.344736,1350.00,810.00
3611,2003,29,Bank Draft,200,2452423,01/12/2005 00:00:00,1047811,86441,102718,85317.59,840.00,1,13.322262,2100.00,1260.00
5656,86531,9,Lease,200,2452423,01/12/2005 00:00:00,1047412,86419,92812,350.75,3.45,1,13.306272,8.63,5.17
3926,86515,16,Cash,200,2452423,01/12/2005 00:00:00,1046545,86489,84702,2462.19,22.50,1,23.049645,56.25,33.75
6188,86539,10,Lease,200,2452423,01/12/2005 00:00:00,1047830,86472,95845,1674.76,18.50,1,0.000000,46.25,27.75
5656,86519,9,Cash,200,2452423,01/12/2005 00:00:00,1047412,86439,183330,2445.28,26.70,1,1.210894,66.75,40.05
5656,86541,9,Bank Draft,200,2452423,01/12/2005 00:00:00,1047412,86419,150130,729.53,14.10,1,15.761641,17.63,10.58
6188,86521,10,Bank Draft,200,2452423,01/12/2005 00:00:00,1047830,86472,135513,4650.50,42.50,1,23.051670,106.25,63.75
6188,86523,10,Bank Draft,200,2452423,01/12/2005 00:00:00,1047830,86461,182246,2214.99,46.90,1,4.851082,58.63,35.18
6188,86537,10,Cash,200,2452423,01/12/2005 00:00:00,1047830,86461,173555,2034.68,45.00,1,0.000000,56.25,33.75
6188,86503,10,Other,200,2452423,01/12/2005 00:00:00,1047830,86448,112250,680.34,7.05,1,7.272592,17.63,10.58
5472,86505,17,Lease,200,2452424,01/12/2005 00:00:00,1046683,86487,100202,694.73,6.70,1,15.721135,16.75,10.05
4604,86532,24,Lease,200,2452424,01/12/2005 00:00:00,1047932,86443,71516,205.72,2.25,1,1.213157,5.63,3.38
6337,86526,10,Bank Draft,200,2452424,01/12/2005 00:00:00,1047007,86448,181130,2849.79,26.00,1,23.000400,65.00,39.00
5472,86522,17,Cash,200,2452424,01/12/2005 00:00:00,1046683,86467,175734,2814.45,26.70,1,18.201618,66.75,40.05
4604,86543,24,Cash,105,2452424,01/12/2005 00:00:00,1047932,86482,75443,1120.92,10.90,1,14.486372,27.25,16.35
4604,86527,24,Bank Draft,200,2452424,01/12/2005 00:00:00,1047932,86482,174116,873.88,17.40,1,12.129190,21.75,13.05
5467,86511,18,Bank Draft,200,2452424,01/12/2005 00:00:00,1046543,86413,101006,4603.22,44.50,1,15.768463,111.25,66.75
6337,86509,10,Bank Draft,200,2452424,01/12/2005 00:00:00,1047007,86461,182915,330.05,12.40,2,19.401288,15.50,9.30
5467,86526,18,Cash,125,2452424,01/12/2005 00:00:00,1046543,86410,101148,2849.79,26.00,1,23.000400,65.00,39.00
5467,86508,18,Cash,200,2452424,01/12/2005 00:00:00,1046543,86488,112952,640.61,6.20,1,15.791354,15.50,9.30
6337,86504,10,Loan,200,2452424,01/12/2005 00:00:00,1047007,86448,130934,596.28,12.90,1,2.425813,16.13,9.68
6337,86533,10,Bank Draft,200,2452424,01/12/2005 00:00:00,1047007,86461,105647,4486.68,44.25,1,13.350497,110.63,66.38
5467,86501,18,Lease,200,2452424,01/12/2005 00:00:00,1046543,86410,151437,741.38,6.90,1,20.619433,17.25,10.35
5467,86521,18,Other,200,2452424,01/12/2005 00:00:00,1046543,86488,152827,4650.50,42.50,1,23.051670,106.25,63.75
6261,86506,7,Cash,200,2452425,01/12/2005 00:00:00,1047538,86453,84326,536.44,11.00,1,8.481262,13.75,8.25
6261,86503,7,Bank Draft,200,2452425,01/12/2005 00:00:00,1047538,86453,111238,680.34,7.05,1,7.272592,17.63,10.58
6261,2001,7,Bank Draft,200,2452425,01/12/2005 00:00:00,1047538,86481,131129,83048.01,780.00,1,19.400568,1950.00,1170.00
6261,86505,7,Loan,200,2452425,01/12/2005 00:00:00,1047538,86453,134222,694.73,6.70,1,15.721135,16.75,10.05
6705,86505,9,Bank Draft,200,2452426,01/12/2005 00:00:00,1047275,86411,180118,694.73,6.70,1,15.721135,16.75,10.05
5396,86532,23,Bank Draft,105,2452426,01/12/2005 00:00:00,1046604,86458,94555,205.72,2.25,1,1.213157,5.63,3.38
2605,86542,21,Bank Draft,200,2452426,01/12/2005 00:00:00,1046612,86447,142046,179.52,3.50,1,14.531173,4.38,2.63
2605,86532,21,Bank Draft,200,2452426,01/12/2005 00:00:00,1046612,86418,154744,205.72,2.25,1,1.213157,5.63,3.38
