DATE_SK,DATE_VALUE,DATE_NUM,YEAR_MONTH_NUMBER,CALENDAR_QUARTER,MONTH_NUM,MONTH_NAME,MONTH_SHORT_NAME,WEEK_NUM,DAY_NUM_OF_YEAR,DAY_NUM_OF_MONTH,DAY_NUM_OF_WEEK,DAY_NAME,DAY_SHORT_NAME,QUARTER_NUM,YEAR_QUARTER_NUM,DAY_NUM_OF_QUARTER
20070705,2007-07-05,20070705,200707,Qtr 3,7,July,Jul,27,186,5,5,Thursday,Thu,3,20073,5
20070706,2007-07-06,20070706,200707,Qtr 3,7,July,Jul,27,187,6,6,Friday,Fri,3,20073,6
20070707,2007-07-07,20070707,200707,Qtr 3,7,July,Jul,27,188,7,7,Saturday,Sat,3,20073,7
20070708,2007-07-08,20070708,200707,Qtr 3,7,July,Jul,27,189,8,1,Sunday,Sun,3,20073,8
20070709,2007-07-09,20070709,200707,Qtr 3,7,July,Jul,28,190,9,2,Monday,Mon,3,20073,9
20070710,2007-07-10,20070710,200707,Qtr 3,7,July,Jul,28,191,10,3,Tuesday,Tue,3,20073,10
20070711,2007-07-11,20070711,200707,Qtr 3,7,July,Jul,28,192,11,4,Wednesday,Wed,3,20073,11
20070712,2007-07-12,20070712,200707,Qtr 3,7,July,Jul,28,193,12,5,Thursday,Thu,3,20073,12
20070713,2007-07-13,20070713,200707,Qtr 3,7,July,Jul,28,194,13,6,Friday,Fri,3,20073,13
20070714,2007-07-14,20070714,200707,Qtr 3,7,July,Jul,28,195,14,7,Saturday,Sat,3,20073,14
20070715,2007-07-15,20070715,200707,Qtr 3,7,July,Jul,28,196,15,1,Sunday,Sun,3,20073,15
20070716,2007-07-16,20070716,200707,Qtr 3,7,July,Jul,29,197,16,2,Monday,Mon,3,20073,16
20070717,2007-07-17,20070717,200707,Qtr 3,7,July,Jul,29,198,17,3,Tuesday,Tue,3,20073,17
20070718,2007-07-18,20070718,200707,Qtr 3,7,July,Jul,29,199,18,4,Wednesday,Wed,3,20073,18
20070719,2007-07-19,20070719,200707,Qtr 3,7,July,Jul,29,200,19,5,Thursday,Thu,3,20073,19
20070720,2007-07-20,20070720,200707,Qtr 3,7,July,Jul,29,201,20,6,Friday,Fri,3,20073,20
20070721,2007-07-21,20070721,200707,Qtr 3,7,July,Jul,29,202,21,7,Saturday,Sat,3,20073,21
20070722,2007-07-22,20070722,200707,Qtr 3,7,July,Jul,29,203,22,1,Sunday,Sun,3,20073,22
20070723,2007-07-23,20070723,200707,Qtr 3,7,July,Jul,30,204,23,2,Monday,Mon,3,20073,23
20070724,2007-07-24,20070724,200707,Qtr 3,7,July,Jul,30,205,24,3,Tuesday,Tue,3,20073,24
20070725,2007-07-25,20070725,200707,Qtr 3,7,July,Jul,30,206,25,4,Wednesday,Wed,3,20073,25
20070726,2007-07-26,20070726,200707,Qtr 3,7,July,Jul,30,207,26,5,Thursday,Thu,3,20073,26
20070727,2007-07-27,20070727,200707,Qtr 3,7,July,Jul,30,208,27,6,Friday,Fri,3,20073,27
20070728,2007-07-28,20070728,200707,Qtr 3,7,July,Jul,30,209,28,7,Saturday,Sat,3,20073,28
20070729,2007-07-29,20070729,200707,Qtr 3,7,July,Jul,30,210,29,1,Sunday,Sun,3,20073,29
20070730,2007-07-30,20070730,200707,Qtr 3,7,July,Jul,31,211,30,2,Monday,Mon,3,20073,30
20070731,2007-07-31,20070731,200707,Qtr 3,7,July,Jul,31,212,31,3,Tuesday,Tue,3,20073,31
20070801,2007-08-01,20070801,200708,Qtr 3,8,August,Aug,31,213,1,4,Wednesday,Wed,3,20073,32
20070802,2007-08-02,20070802,200708,Qtr 3,8,August,Aug,31,214,2,5,Thursday,Thu,3,20073,33
20070803,2007-08-03,20070803,200708,Qtr 3,8,August,Aug,31,215,3,6,Friday,Fri,3,20073,34
20070804,2007-08-04,20070804,200708,Qtr 3,8,August,Aug,31,216,4,7,Saturday,Sat,3,20073,35
20070805,2007-08-05,20070805,200708,Qtr 3,8,August,Aug,31,217,5,1,Sunday,Sun,3,20073,36
20070806,2007-08-06,20070806,200708,Qtr 3,8,August,Aug,32,218,6,2,Monday,Mon,3,20073,37
20070807,2007-08-07,20070807,200708,Qtr 3,8,August,Aug,32,219,7,3,Tuesday,Tue,3,20073,38
20070808,2007-08-08,20070808,200708,Qtr 3,8,August,Aug,32,220,8,4,Wednesday,Wed,3,20073,39
20070809,2007-08-09,20070809,200708,Qtr 3,8,August,Aug,32,221,9,5,Thursday,Thu,3,20073,40
20070810,2007-08-10,20070810,200708,Qtr 3,8,August,Aug,32,222,10,6,Friday,Fri,3,20073,41
20070811,2007-08-11,20070811,200708,Qtr 3,8,August,Aug,32,223,11,7,Saturday,Sat,3,20073,42
20070812,2007-08-12,20070812,200708,Qtr 3,8,August,Aug,32,224,12,1,Sunday,Sun,3,20073,43
20070813,2007-08-13,20070813,200708,Qtr 3,8,August,Aug,33,225,13,2,Monday,Mon,3,20073,44
20070814,2007-08-14,20070814,200708,Qtr 3,8,August,Aug,33,226,14,3,Tuesday,Tue,3,20073,45
20070815,2007-08-15,20070815,200708,Qtr 3,8,August,Aug,33,227,15,4,Wednesday,Wed,3,20073,46
20070816,2007-08-16,20070816,200708,Qtr 3,8,August,Aug,33,228,16,5,Thursday,Thu,3,20073,47
20070817,2007-08-17,20070817,200708,Qtr 3,8,August,Aug,33,229,17,6,Friday,Fri,3,20073,48
20070818,2007-08-18,20070818,200708,Qtr 3,8,August,Aug,33,230,18,7,Saturday,Sat,3,20073,49
20070819,2007-08-19,20070819,200708,Qtr 3,8,August,Aug,33,231,19,1,Sunday,Sun,3,20073,50
20070820,2007-08-20,20070820,200708,Qtr 3,8,August,Aug,34,232,20,2,Monday,Mon,3,20073,51
20070821,2007-08-21,20070821,200708,Qtr 3,8,August,Aug,34,233,21,3,Tuesday,Tue,3,20073,52
20070822,2007-08-22,20070822,200708,Qtr 3,8,August,Aug,34,234,22,4,Wednesday,Wed,3,20073,53
20070823,2007-08-23,20070823,200708,Qtr 3,8,August,Aug,34,235,23,5,Thursday,Thu,3,20073,54
20070824,2007-08-24,20070824,200708,Qtr 3,8,August,Aug,34,236,24,6,Friday,Fri,3,20073,55
20070825,2007-08-25,20070825,200708,Qtr 3,8,August,Aug,34,237,25,7,Saturday,Sat,3,20073,56
20070826,2007-08-26,20070826,200708,Qtr 3,8,August,Aug,34,238,26,1,Sunday,Sun,3,20073,57
20070827,2007-08-27,20070827,200708,Qtr 3,8,August,Aug,35,239,27,2,Monday,Mon,3,20073,58
20070828,2007-08-28,20070828,200708,Qtr 3,8,August,Aug,35,240,28,3,Tuesday,Tue,3,20073,59
20070829,2007-08-29,20070829,200708,Qtr 3,8,August,Aug,35,241,29,4,Wednesday,Wed,3,20073,60
20070830,2007-08-30,20070830,200708,Qtr 3,8,August,Aug,35,242,30,5,Thursday,Thu,3,20073,61
20070831,2007-08-31,20070831,200708,Qtr 3,8,August,Aug,35,243,31,6,Friday,Fri,3,20073,62
20070901,2007-09-01,20070901,200709,Qtr 3,9,September,Sep,35,244,1,7,Saturday,Sat,3,20073,63
20070902,2007-09-02,20070902,200709,Qtr 3,9,September,Sep,35,245,2,1,Sunday,Sun,3,20073,64
20070903,2007-09-03,20070903,200709,Qtr 3,9,September,Sep,36,246,3,2,Monday,Mon,3,20073,65
20070904,2007-09-04,20070904,200709,Qtr 3,9,September,Sep,36,247,4,3,Tuesday,Tue,3,20073,66
20070905,2007-09-05,20070905,200709,Qtr 3,9,September,Sep,36,248,5,4,Wednesday,Wed,3,20073,67
20070906,2007-09-06,20070906,200709,Qtr 3,9,September,Sep,36,249,6,5,Thursday,Thu,3,20073,68
20070907,2007-09-07,20070907,200709,Qtr 3,9,September,Sep,36,250,7,6,Friday,Fri,3,20073,69
20070908,2007-09-08,20070908,200709,Qtr 3,9,September,Sep,36,251,8,7,Saturday,Sat,3,20073,70
20070909,2007-09-09,20070909,200709,Qtr 3,9,September,Sep,36,252,9,1,Sunday,Sun,3,20073,71
20070910,2007-09-10,20070910,200709,Qtr 3,9,September,Sep,37,253,10,2,Monday,Mon,3,20073,72
20070911,2007-09-11,20070911,200709,Qtr 3,9,September,Sep,37,254,11,3,Tuesday,Tue,3,20073,73
20070912,2007-09-12,20070912,200709,Qtr 3,9,September,Sep,37,255,12,4,Wednesday,Wed,3,20073,74
20070913,2007-09-13,20070913,200709,Qtr 3,9,September,Sep,37,256,13,5,Thursday,Thu,3,20073,75
20070914,2007-09-14,20070914,200709,Qtr 3,9,September,Sep,37,257,14,6,Friday,Fri,3,20073,76
20070915,2007-09-15,20070915,200709,Qtr 3,9,September,Sep,37,258,15,7,Saturday,Sat,3,20073,77
20070916,2007-09-16,20070916,200709,Qtr 3,9,September,Sep,37,259,16,1,Sunday,Sun,3,20073,78
20070917,2007-09-17,20070917,200709,Qtr 3,9,September,Sep,38,260,17,2,Monday,Mon,3,20073,79
20070918,2007-09-18,20070918,200709,Qtr 3,9,September,Sep,38,261,18,3,Tuesday,Tue,3,20073,80
20070919,2007-09-19,20070919,200709,Qtr 3,9,September,Sep,38,262,19,4,Wednesday,Wed,3,20073,81
20070920,2007-09-20,20070920,200709,Qtr 3,9,September,Sep,38,263,20,5,Thursday,Thu,3,20073,82
20070921,2007-09-21,20070921,200709,Qtr 3,9,September,Sep,38,264,21,6,Friday,Fri,3,20073,83
20070922,2007-09-22,20070922,200709,Qtr 3,9,September,Sep,38,265,22,7,Saturday,Sat,3,20073,84
20070923,2007-09-23,20070923,200709,Qtr 3,9,September,Sep,38,266,23,1,Sunday,Sun,3,20073,85
20070924,2007-09-24,20070924,200709,Qtr 3,9,September,Sep,39,267,24,2,Monday,Mon,3,20073,86
20070925,2007-09-25,20070925,200709,Qtr 3,9,September,Sep,39,268,25,3,Tuesday,Tue,3,20073,87
20070926,2007-09-26,20070926,200709,Qtr 3,9,September,Sep,39,269,26,4,Wednesday,Wed,3,20073,88
20070927,2007-09-27,20070927,200709,Qtr 3,9,September,Sep,39,270,27,5,Thursday,Thu,3,20073,89
20070928,2007-09-28,20070928,200709,Qtr 3,9,September,Sep,39,271,28,6,Friday,Fri,3,20073,90
20070929,2007-09-29,20070929,200709,Qtr 3,9,September,Sep,39,272,29,7,Saturday,Sat,3,20073,91
20070930,2007-09-30,20070930,200709,Qtr 3,9,September,Sep,39,273,30,1,Sunday,Sun,3,20073,92
20071001,2007-10-01,20071001,200710,Qtr 4,10,October,Oct,40,274,1,2,Monday,Mon,4,20074,1
20071002,2007-10-02,20071002,200710,Qtr 4,10,October,Oct,40,275,2,3,Tuesday,Tue,4,20074,2
20071003,2007-10-03,20071003,200710,Qtr 4,10,October,Oct,40,276,3,4,Wednesday,Wed,4,20074,3
20071004,2007-10-04,20071004,200710,Qtr 4,10,October,Oct,40,277,4,5,Thursday,Thu,4,20074,4
20071005,2007-10-05,20071005,200710,Qtr 4,10,October,Oct,40,278,5,6,Friday,Fri,4,20074,5
20071006,2007-10-06,20071006,200710,Qtr 4,10,October,Oct,40,279,6,7,Saturday,Sat,4,20074,6
20071007,2007-10-07,20071007,200710,Qtr 4,10,October,Oct,40,280,7,1,Sunday,Sun,4,20074,7
20071008,2007-10-08,20071008,200710,Qtr 4,10,October,Oct,41,281,8,2,Monday,Mon,4,20074,8
20071009,2007-10-09,20071009,200710,Qtr 4,10,October,Oct,41,282,9,3,Tuesday,Tue,4,20074,9
20071010,2007-10-10,20071010,200710,Qtr 4,10,October,Oct,41,283,10,4,Wednesday,Wed,4,20074,10
20071011,2007-10-11,20071011,200710,Qtr 4,10,October,Oct,41,284,11,5,Thursday,Thu,4,20074,11
20071012,2007-10-12,20071012,200710,Qtr 4,10,October,Oct,41,285,12,6,Friday,Fri,4,20074,12
20071013,2007-10-13,20071013,200710,Qtr 4,10,October,Oct,41,286,13,7,Saturday,Sat,4,20074,13
20071014,2007-10-14,20071014,200710,Qtr 4,10,October,Oct,41,287,14,1,Sunday,Sun,4,20074,14
20071015,2007-10-15,20071015,200710,Qtr 4,10,October,Oct,42,288,15,2,Monday,Mon,4,20074,15
20071016,2007-10-16,20071016,200710,Qtr 4,10,October,Oct,42,289,16,3,Tuesday,Tue,4,20074,16
20071017,2007-10-17,20071017,200710,Qtr 4,10,October,Oct,42,290,17,4,Wednesday,Wed,4,20074,17
20071018,2007-10-18,20071018,200710,Qtr 4,10,October,Oct,42,291,18,5,Thursday,Thu,4,20074,18
20071019,2007-10-19,20071019,200710,Qtr 4,10,October,Oct,42,292,19,6,Friday,Fri,4,20074,19
20071020,2007-10-20,20071020,200710,Qtr 4,10,October,Oct,42,293,20,7,Saturday,Sat,4,20074,20
20071021,2007-10-21,20071021,200710,Qtr 4,10,October,Oct,42,294,21,1,Sunday,Sun,4,20074,21
20071022,2007-10-22,20071022,200710,Qtr 4,10,October,Oct,43,295,22,2,Monday,Mon,4,20074,22
20071023,2007-10-23,20071023,200710,Qtr 4,10,October,Oct,43,296,23,3,Tuesday,Tue,4,20074,23
20071024,2007-10-24,20071024,200710,Qtr 4,10,October,Oct,43,297,24,4,Wednesday,Wed,4,20074,24
20071025,2007-10-25,20071025,200710,Qtr 4,10,October,Oct,43,298,25,5,Thursday,Thu,4,20074,25
20071026,2007-10-26,20071026,200710,Qtr 4,10,October,Oct,43,299,26,6,Friday,Fri,4,20074,26
20071027,2007-10-27,20071027,200710,Qtr 4,10,October,Oct,43,300,27,7,Saturday,Sat,4,20074,27
20071028,2007-10-28,20071028,200710,Qtr 4,10,October,Oct,43,301,28,1,Sunday,Sun,4,20074,28
20071029,2007-10-29,20071029,200710,Qtr 4,10,October,Oct,44,302,29,2,Monday,Mon,4,20074,29
20071030,2007-10-30,20071030,200710,Qtr 4,10,October,Oct,44,303,30,3,Tuesday,Tue,4,20074,30
20071031,2007-10-31,20071031,200710,Qtr 4,10,October,Oct,44,304,31,4,Wednesday,Wed,4,20074,31
20071101,2007-11-01,20071101,200711,Qtr 4,11,November,Nov,44,305,1,5,Thursday,Thu,4,20074,32
20071102,2007-11-02,20071102,200711,Qtr 4,11,November,Nov,44,306,2,6,Friday,Fri,4,20074,33
20071103,2007-11-03,20071103,200711,Qtr 4,11,November,Nov,44,307,3,7,Saturday,Sat,4,20074,34
20071104,2007-11-04,20071104,200711,Qtr 4,11,November,Nov,44,308,4,1,Sunday,Sun,4,20074,35
20071105,2007-11-05,20071105,200711,Qtr 4,11,November,Nov,45,309,5,2,Monday,Mon,4,20074,36
20071106,2007-11-06,20071106,200711,Qtr 4,11,November,Nov,45,310,6,3,Tuesday,Tue,4,20074,37
20071107,2007-11-07,20071107,200711,Qtr 4,11,November,Nov,45,311,7,4,Wednesday,Wed,4,20074,38
20071108,2007-11-08,20071108,200711,Qtr 4,11,November,Nov,45,312,8,5,Thursday,Thu,4,20074,39
20071109,2007-11-09,20071109,200711,Qtr 4,11,November,Nov,45,313,9,6,Friday,Fri,4,20074,40
20071110,2007-11-10,20071110,200711,Qtr 4,11,November,Nov,45,314,10,7,Saturday,Sat,4,20074,41
20071111,2007-11-11,20071111,200711,Qtr 4,11,November,Nov,45,315,11,1,Sunday,Sun,4,20074,42
20071112,2007-11-12,20071112,200711,Qtr 4,11,November,Nov,46,316,12,2,Monday,Mon,4,20074,43
20071113,2007-11-13,20071113,200711,Qtr 4,11,November,Nov,46,317,13,3,Tuesday,Tue,4,20074,44
20071114,2007-11-14,20071114,200711,Qtr 4,11,November,Nov,46,318,14,4,Wednesday,Wed,4,20074,45
20071115,2007-11-15,20071115,200711,Qtr 4,11,November,Nov,46,319,15,5,Thursday,Thu,4,20074,46
20071116,2007-11-16,20071116,200711,Qtr 4,11,November,Nov,46,320,16,6,Friday,Fri,4,20074,47
20071117,2007-11-17,20071117,200711,Qtr 4,11,November,Nov,46,321,17,7,Saturday,Sat,4,20074,48
20071118,2007-11-18,20071118,200711,Qtr 4,11,November,Nov,46,322,18,1,Sunday,Sun,4,20074,49
20071119,2007-11-19,20071119,200711,Qtr 4,11,November,Nov,47,323,19,2,Monday,Mon,4,20074,50
20071120,2007-11-20,20071120,200711,Qtr 4,11,November,Nov,47,324,20,3,Tuesday,Tue,4,20074,51
20071121,2007-11-21,20071121,200711,Qtr 4,11,November,Nov,47,325,21,4,Wednesday,Wed,4,20074,52
20071122,2007-11-22,20071122,200711,Qtr 4,11,November,Nov,47,326,22,5,Thursday,Thu,4,20074,53
20071123,2007-11-23,20071123,200711,Qtr 4,11,November,Nov,47,327,23,6,Friday,Fri,4,20074,54
20071124,2007-11-24,20071124,200711,Qtr 4,11,November,Nov,47,328,24,7,Saturday,Sat,4,20074,55
20071125,2007-11-25,20071125,200711,Qtr 4,11,November,Nov,47,329,25,1,Sunday,Sun,4,20074,56
20071126,2007-11-26,20071126,200711,Qtr 4,11,November,Nov,48,330,26,2,Monday,Mon,4,20074,57
20071127,2007-11-27,20071127,200711,Qtr 4,11,November,Nov,48,331,27,3,Tuesday,Tue,4,20074,58
20071128,2007-11-28,20071128,200711,Qtr 4,11,November,Nov,48,332,28,4,Wednesday,Wed,4,20074,59
20071129,2007-11-29,20071129,200711,Qtr 4,11,November,Nov,48,333,29,5,Thursday,Thu,4,20074,60
20071130,2007-11-30,20071130,200711,Qtr 4,11,November,Nov,48,334,30,6,Friday,Fri,4,20074,61
20071201,2007-12-01,20071201,200712,Qtr 4,12,December,Dec,48,335,1,7,Saturday,Sat,4,20074,62
20071202,2007-12-02,20071202,200712,Qtr 4,12,December,Dec,48,336,2,1,Sunday,Sun,4,20074,63
20071203,2007-12-03,20071203,200712,Qtr 4,12,December,Dec,49,337,3,2,Monday,Mon,4,20074,64
20071204,2007-12-04,20071204,200712,Qtr 4,12,December,Dec,49,338,4,3,Tuesday,Tue,4,20074,65
20071205,2007-12-05,20071205,200712,Qtr 4,12,December,Dec,49,339,5,4,Wednesday,Wed,4,20074,66
20071206,2007-12-06,20071206,200712,Qtr 4,12,December,Dec,49,340,6,5,Thursday,Thu,4,20074,67
20071207,2007-12-07,20071207,200712,Qtr 4,12,December,Dec,49,341,7,6,Friday,Fri,4,20074,68
20071208,2007-12-08,20071208,200712,Qtr 4,12,December,Dec,49,342,8,7,Saturday,Sat,4,20074,69
20071209,2007-12-09,20071209,200712,Qtr 4,12,December,Dec,49,343,9,1,Sunday,Sun,4,20074,70
20071210,2007-12-10,20071210,200712,Qtr 4,12,December,Dec,50,344,10,2,Monday,Mon,4,20074,71
20071211,2007-12-11,20071211,200712,Qtr 4,12,December,Dec,50,345,11,3,Tuesday,Tue,4,20074,72
20071212,2007-12-12,20071212,200712,Qtr 4,12,December,Dec,50,346,12,4,Wednesday,Wed,4,20074,73
20071213,2007-12-13,20071213,200712,Qtr 4,12,December,Dec,50,347,13,5,Thursday,Thu,4,20074,74
20071214,2007-12-14,20071214,200712,Qtr 4,12,December,Dec,50,348,14,6,Friday,Fri,4,20074,75
20071215,2007-12-15,20071215,200712,Qtr 4,12,December,Dec,50,349,15,7,Saturday,Sat,4,20074,76
20071216,2007-12-16,20071216,200712,Qtr 4,12,December,Dec,50,350,16,1,Sunday,Sun,4,20074,77
20071217,2007-12-17,20071217,200712,Qtr 4,12,December,Dec,51,351,17,2,Monday,Mon,4,20074,78
20071218,2007-12-18,20071218,200712,Qtr 4,12,December,Dec,51,352,18,3,Tuesday,Tue,4,20074,79
20071219,2007-12-19,20071219,200712,Qtr 4,12,December,Dec,51,353,19,4,Wednesday,Wed,4,20074,80
20071220,2007-12-20,20071220,200712,Qtr 4,12,December,Dec,51,354,20,5,Thursday,Thu,4,20074,81
20071221,2007-12-21,20071221,200712,Qtr 4,12,December,Dec,51,355,21,6,Friday,Fri,4,20074,82
20071222,2007-12-22,20071222,200712,Qtr 4,12,December,Dec,51,356,22,7,Saturday,Sat,4,20074,83
20071223,2007-12-23,20071223,200712,Qtr 4,12,December,Dec,51,357,23,1,Sunday,Sun,4,20074,84
20071224,2007-12-24,20071224,200712,Qtr 4,12,December,Dec,52,358,24,2,Monday,Mon,4,20074,85
20071225,2007-12-25,20071225,200712,Qtr 4,12,December,Dec,52,359,25,3,Tuesday,Tue,4,20074,86
20071226,2007-12-26,20071226,200712,Qtr 4,12,December,Dec,52,360,26,4,Wednesday,Wed,4,20074,87
20071227,2007-12-27,20071227,200712,Qtr 4,12,December,Dec,52,361,27,5,Thursday,Thu,4,20074,88
20071228,2007-12-28,20071228,200712,Qtr 4,12,December,Dec,52,362,28,6,Friday,Fri,4,20074,89
20071229,2007-12-29,20071229,200712,Qtr 4,12,December,Dec,52,363,29,7,Saturday,Sat,4,20074,90
20071230,2007-12-30,20071230,200712,Qtr 4,12,December,Dec,52,364,30,1,Sunday,Sun,4,20074,91
20071231,2007-12-31,20071231,200712,Qtr 4,12,December,Dec,1,365,31,2,Monday,Mon,4,20074,92
20080101,2008-01-01,20080101,200801,Qtr 1,1,January,Jan,1,1,1,3,Tuesday,Tue,1,20081,1
20080102,2008-01-02,20080102,200801,Qtr 1,1,January,Jan,1,2,2,4,Wednesday,Wed,1,20081,2
20080103,2008-01-03,20080103,200801,Qtr 1,1,January,Jan,1,3,3,5,Thursday,Thu,1,20081,3
20080104,2008-01-04,20080104,200801,Qtr 1,1,January,Jan,1,4,4,6,Friday,Fri,1,20081,4
20080105,2008-01-05,20080105,200801,Qtr 1,1,January,Jan,1,5,5,7,Saturday,Sat,1,20081,5
20080106,2008-01-06,20080106,200801,Qtr 1,1,January,Jan,1,6,6,1,Sunday,Sun,1,20081,6
20080107,2008-01-07,20080107,200801,Qtr 1,1,January,Jan,2,7,7,2,Monday,Mon,1,20081,7
20080108,2008-01-08,20080108,200801,Qtr 1,1,January,Jan,2,8,8,3,Tuesday,Tue,1,20081,8
20080109,2008-01-09,20080109,200801,Qtr 1,1,January,Jan,2,9,9,4,Wednesday,Wed,1,20081,9
20080110,2008-01-10,20080110,200801,Qtr 1,1,January,Jan,2,10,10,5,Thursday,Thu,1,20081,10
20080111,2008-01-11,20080111,200801,Qtr 1,1,January,Jan,2,11,11,6,Friday,Fri,1,20081,11
20080112,2008-01-12,20080112,200801,Qtr 1,1,January,Jan,2,12,12,7,Saturday,Sat,1,20081,12
20080113,2008-01-13,20080113,200801,Qtr 1,1,January,Jan,2,13,13,1,Sunday,Sun,1,20081,13
20080114,2008-01-14,20080114,200801,Qtr 1,1,January,Jan,3,14,14,2,Monday,Mon,1,20081,14
20080115,2008-01-15,20080115,200801,Qtr 1,1,January,Jan,3,15,15,3,Tuesday,Tue,1,20081,15
20080116,2008-01-16,20080116,200801,Qtr 1,1,January,Jan,3,16,16,4,Wednesday,Wed,1,20081,16
20080117,2008-01-17,20080117,200801,Qtr 1,1,January,Jan,3,17,17,5,Thursday,Thu,1,20081,17
20080118,2008-01-18,20080118,200801,Qtr 1,1,January,Jan,3,18,18,6,Friday,Fri,1,20081,18
20080119,2008-01-19,20080119,200801,Qtr 1,1,January,Jan,3,19,19,7,Saturday,Sat,1,20081,19
20080120,2008-01-20,20080120,200801,Qtr 1,1,January,Jan,3,20,20,1,Sunday,Sun,1,20081,20
20080121,2008-01-21,20080121,200801,Qtr 1,1,January,Jan,4,21,21,2,Monday,Mon,1,20081,21
20080122,2008-01-22,20080122,200801,Qtr 1,1,January,Jan,4,22,22,3,Tuesday,Tue,1,20081,22
20080123,2008-01-23,20080123,200801,Qtr 1,1,January,Jan,4,23,23,4,Wednesday,Wed,1,20081,23
20080124,2008-01-24,20080124,200801,Qtr 1,1,January,Jan,4,24,24,5,Thursday,Thu,1,20081,24
20080125,2008-01-25,20080125,200801,Qtr 1,1,January,Jan,4,25,25,6,Friday,Fri,1,20081,25
20080126,2008-01-26,20080126,200801,Qtr 1,1,January,Jan,4,26,26,7,Saturday,Sat,1,20081,26
20080127,2008-01-27,20080127,200801,Qtr 1,1,January,Jan,4,27,27,1,Sunday,Sun,1,20081,27
20080128,2008-01-28,20080128,200801,Qtr 1,1,January,Jan,5,28,28,2,Monday,Mon,1,20081,28
20080129,2008-01-29,20080129,200801,Qtr 1,1,January,Jan,5,29,29,3,Tuesday,Tue,1,20081,29
20080130,2008-01-30,20080130,200801,Qtr 1,1,January,Jan,5,30,30,4,Wednesday,Wed,1,20081,30
20080131,2008-01-31,20080131,200801,Qtr 1,1,January,Jan,5,31,31,5,Thursday,Thu,1,20081,31
20080201,2008-02-01,20080201,200802,Qtr 1,2,February,Feb,5,32,1,6,Friday,Fri,1,20081,32
20080202,2008-02-02,20080202,200802,Qtr 1,2,February,Feb,5,33,2,7,Saturday,Sat,1,20081,33
20080203,2008-02-03,20080203,200802,Qtr 1,2,February,Feb,5,34,3,1,Sunday,Sun,1,20081,34
20080204,2008-02-04,20080204,200802,Qtr 1,2,February,Feb,6,35,4,2,Monday,Mon,1,20081,35
20080205,2008-02-05,20080205,200802,Qtr 1,2,February,Feb,6,36,5,3,Tuesday,Tue,1,20081,36
20080206,2008-02-06,20080206,200802,Qtr 1,2,February,Feb,6,37,6,4,Wednesday,Wed,1,20081,37
20080207,2008-02-07,20080207,200802,Qtr 1,2,February,Feb,6,38,7,5,Thursday,Thu,1,20081,38
20080208,2008-02-08,20080208,200802,Qtr 1,2,February,Feb,6,39,8,6,Friday,Fri,1,20081,39
20080209,2008-02-09,20080209,200802,Qtr 1,2,February,Feb,6,40,9,7,Saturday,Sat,1,20081,40
20080210,2008-02-10,20080210,200802,Qtr 1,2,February,Feb,6,41,10,1,Sunday,Sun,1,20081,41
20080211,2008-02-11,20080211,200802,Qtr 1,2,February,Feb,7,42,11,2,Monday,Mon,1,20081,42
20080212,2008-02-12,20080212,200802,Qtr 1,2,February,Feb,7,43,12,3,Tuesday,Tue,1,20081,43
20080213,2008-02-13,20080213,200802,Qtr 1,2,February,Feb,7,44,13,4,Wednesday,Wed,1,20081,44
20080214,2008-02-14,20080214,200802,Qtr 1,2,February,Feb,7,45,14,5,Thursday,Thu,1,20081,45
20080215,2008-02-15,20080215,200802,Qtr 1,2,February,Feb,7,46,15,6,Friday,Fri,1,20081,46
20080216,2008-02-16,20080216,200802,Qtr 1,2,February,Feb,7,47,16,7,Saturday,Sat,1,20081,47
20080217,2008-02-17,20080217,200802,Qtr 1,2,February,Feb,7,48,17,1,Sunday,Sun,1,20081,48
20080218,2008-02-18,20080218,200802,Qtr 1,2,February,Feb,8,49,18,2,Monday,Mon,1,20081,49
20080219,2008-02-19,20080219,200802,Qtr 1,2,February,Feb,8,50,19,3,Tuesday,Tue,1,20081,50
20080220,2008-02-20,20080220,200802,Qtr 1,2,February,Feb,8,51,20,4,Wednesday,Wed,1,20081,51
20080221,2008-02-21,20080221,200802,Qtr 1,2,February,Feb,8,52,21,5,Thursday,Thu,1,20081,52
20080222,2008-02-22,20080222,200802,Qtr 1,2,February,Feb,8,53,22,6,Friday,Fri,1,20081,53
20080223,2008-02-23,20080223,200802,Qtr 1,2,February,Feb,8,54,23,7,Saturday,Sat,1,20081,54
20080224,2008-02-24,20080224,200802,Qtr 1,2,February,Feb,8,55,24,1,Sunday,Sun,1,20081,55
20080225,2008-02-25,20080225,200802,Qtr 1,2,February,Feb,9,56,25,2,Monday,Mon,1,20081,56
20080226,2008-02-26,20080226,200802,Qtr 1,2,February,Feb,9,57,26,3,Tuesday,Tue,1,20081,57
20080227,2008-02-27,20080227,200802,Qtr 1,2,February,Feb,9,58,27,4,Wednesday,Wed,1,20081,58
20080228,2008-02-28,20080228,200802,Qtr 1,2,February,Feb,9,59,28,5,Thursday,Thu,1,20081,59
20080229,2008-02-29,20080229,200802,Qtr 1,2,February,Feb,9,60,29,6,Friday,Fri,1,20081,60
20080301,2008-03-01,20080301,200803,Qtr 1,3,March,Mar,9,61,1,7,Saturday,Sat,1,20081,61
20080302,2008-03-02,20080302,200803,Qtr 1,3,March,Mar,9,62,2,1,Sunday,Sun,1,20081,62
